title,link,pub_date,cleaned_text,sentiment,Date,Open,High,Low,Close,Adj Close,Volume
Reliance Jio listing among 5 triggers that can spark 39% rally in RIL stock in 2023 - Economic Times,https://news.google.com/rss/articles/CBMipAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1qaW8tbGlzdGluZy1hbW9uZy01LXRyaWdnZXJzLXRoYXQtY2FuLXNwYXJrLTM5LXJhbGx5LWluLXJpbC1zdG9jay1pbi0yMDIzL2FydGljbGVzaG93Lzk2Nzg0ODg3LmNtc9IBnwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1qaW8tbGlzdGluZy1hbW9uZy01LXRyaWdnZXJzLXRoYXQtY2FuLXNwYXJrLTM5LXJhbGx5LWluLXJpbC1zdG9jay1pbi0yMDIzL2FtcF9hcnRpY2xlc2hvdy85Njc4NDg4Ny5jbXM?oc=5,2023-01-06,reliance jio listing among 5 triggers spark 39 rally ril stock 2023 economic times,0.2,2023-01-06,2332.09716796875,2351.757080078125,2324.39013671875,2341.557861328125,2333.3154296875,3174798
Lotus Chocolate hits 5% upper limit as Reliance eyes majority stake - Business Standard,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9tYXJrZXRzL2xvdHVzLWNob2NvbGF0ZS1oaXRzLTUtdXBwZXItbGltaXQtYXMtcmVsaWFuY2UtZXllcy1tYWpvcml0eS1zdGFrZS0xMjIxMjMwMDAyNzFfMS5odG1s0gGMAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9tYXJrZXRzL2xvdHVzLWNob2NvbGF0ZS1oaXRzLTUtdXBwZXItbGltaXQtYXMtcmVsaWFuY2UtZXllcy1tYWpvcml0eS1zdGFrZS0xMjIxMjMwMDAyNzFfMS5odG1s?oc=5,2022-12-30,lotus chocolate hits 5 upper limit reliance eyes majority stake business standard,0.0,2022-12-30,2349.12646484375,2378.570068359375,2345.4345703125,2351.064697265625,2342.788818359375,3644738
"UBS retains 'buy' tag on Reliance Industries with 27% upside, expects strong performance across segments - Moneycontrol",https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3Mvc3RvY2tzL3Vicy1yZXRhaW5zLWJ1eS10YWctb24tcmVsaWFuY2UtaW5kdXN0cmllcy13aXRoLTI3LXVwc2lkZS1leHBlY3RzLXN0cm9uZy1wZXJmb3JtYW5jZS1hY3Jvc3Mtc2VnbWVudHMtOTgwNDY2MS5odG1s0gGnAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvdWJzLXJldGFpbnMtYnV5LXRhZy1vbi1yZWxpYW5jZS1pbmR1c3RyaWVzLXdpdGgtMjctdXBzaWRlLWV4cGVjdHMtc3Ryb25nLXBlcmZvcm1hbmNlLWFjcm9zcy1zZWdtZW50cy05ODA0NjYxLmh0bWwvYW1w?oc=5,2023-01-03,ubs retains buy tag reliance industries 27 upside expects strong performance across segments moneycontrol,0.43333333333333335,2023-01-03,2367.540283203125,2374.878173828125,2351.61865234375,2360.15625,2351.848388671875,3829466
Swan Energy banks on Reliance Naval resolution for push towards a 52-week high - CNBCTV18,https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2Nrcy9zd2FuLWVuZXJneS1yZWxpYW5jZS1uYXZhbC1yZXNvbHV0aW9uLW5jbHQtc3B2LTIxMDgtY3JvcmUtc2hhcmVzLTUyLXdlZWstaGlnaC0xNTU1NzQwMS5odG3SAYUBaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9zdG9ja3Mvc3dhbi1lbmVyZ3ktcmVsaWFuY2UtbmF2YWwtcmVzb2x1dGlvbi1uY2x0LXNwdi0yMTA4LWNyb3JlLXNoYXJlcy01Mi13ZWVrLWhpZ2gtMTU1NTc0MDEuaHRtL2FtcA?oc=5,2023-01-02,swan energy banks reliance naval resolution push towards 52 week high cnbctv18,0.16,2023-01-02,2353.649169921875,2380.416259765625,2351.98779296875,2377.554931640625,2369.185791015625,2658087
"Share Market Today LIVE | Sensex, Nifty, BSE, NSE, Share Prices, Stock Market News Updates December 23 - Market ... - The Financial Express",https://news.google.com/rss/articles/CBMirQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvc2hhcmUtbWFya2V0LXRvZGF5LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktcnVwZWUtdnMtZG9sbGFyLXNneC1uaWZ0eS1pbi1yZWQtbGFuZG1hcmstY2Fycy1zaGFyZS1saXN0aW5nLTIzLWRlY2VtYmVyLWZyaWRheS0yOTI0MDAxL9IBAA?oc=5,2022-12-23,share market today live sensex nifty bse nse share prices stock market news updates december 23 market financial express,0.06818181818181818,2022-12-23,2365.925048828125,2391.03076171875,2300.345947265625,2309.52978515625,2301.400146484375,5128557
Will Reliance Industries' stock finally hit Rs 3000 in 2023? - Business Today,https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9yZWxpYW5jZS1pbmR1c3RyaWVzLWF0LXJzLTMwMDAtdGhpcy1pcy13aGF0LWFuYWx5c3RzLXNheS1vbi1pbmRpYXMtbW9zdC12YWx1ZWQtc3RvY2stMzU3NzgwLTIwMjItMTItMjbSAQA?oc=5,2022-12-26,reliance industries stock finally hit rs 3000 2023 business today,0.0,2022-12-26,2321.113525390625,2346.26513671875,2300.484375,2329.697265625,2321.49658203125,2995121
Why Anil Ambani-backed stock hit upper circuit for 5th day in a row? | Stock Market News - Mint,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3doeS1hbmlsLWFtYmFuaS1iYWNrZWQtc3RvY2staGl0LXVwcGVyLWNpcmN1aXQtZm9yLTV0aC1kYXktaW4tYS1yb3ctMTE2NzI5OTQyNjc5OTAuaHRtbNIBjQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3doeS1hbmlsLWFtYmFuaS1iYWNrZWQtc3RvY2staGl0LXVwcGVyLWNpcmN1aXQtZm9yLTV0aC1kYXktaW4tYS1yb3cvYW1wLTExNjcyOTk0MjY3OTkwLmh0bWw?oc=5,2023-01-06,anil ambani backed stock hit upper circuit 5th day row stock market news mint,0.0,2023-01-06,2332.09716796875,2351.757080078125,2324.39013671875,2341.557861328125,2333.3154296875,3174798
Gainers & Losers: 10 stocks that moved the most on January 17 - Moneycontrol,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9nYWluZXJzLWxvc2Vycy0xMC1zdG9ja3MtdGhhdC1tb3ZlZC10aGUtbW9zdC1vbi1qYW51YXJ5LTE3LTItOTg4MjEzMS5odG1s0gGGAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3Mvc3RvY2tzL2dhaW5lcnMtbG9zZXJzLTEwLXN0b2Nrcy10aGF0LW1vdmVkLXRoZS1tb3N0LW9uLWphbnVhcnktMTctMi05ODgyMTMxLmh0bWwvYW1w?oc=5,2023-01-17,gainers losers 10 stocks moved january 17 moneycontrol,-0.2,2023-01-17,2268.733154296875,2291.80810546875,2261.903076171875,2287.931640625,2279.878173828125,5375500
Reliance Industries Share: 500% Return In 10 Years! What's Next? - Business Today,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vdmlzdWFsc3Rvcmllcy9zdG9jay9yZWxpYW5jZS1pbmR1c3RyaWVzLXNoYXJlLTUwMC1yZXR1cm4taW4tMTAteWVhcnMtd2hhdHMtbmV4dC0xNjIwMC0yNi0xMi0yMDIy0gF9aHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi92aXN1YWxzdG9yaWVzL3N0b2NrL3JlbGlhbmNlLWluZHVzdHJpZXMtc2hhcmUtNTAwLXJldHVybi1pbi0xMC15ZWFycy13aGF0cy1uZXh0LTE2MjAwLTI2LTEyLTIwMjI?oc=5,2022-12-26,reliance industries share 500 return 10 years next business today,0.0,2022-12-26,2321.113525390625,2346.26513671875,2300.484375,2329.697265625,2321.49658203125,2995121
Reliance makes open offer to acquire 26% additional stake in Lotus Chocolate - IndiaTimes,https://news.google.com/rss/articles/CBMiiQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1tYWtlcy1vcGVuLW9mZmVyLXRvLWFjcXVpcmUtMjYtc3Rha2UtaW4tbG90dXMtY2hvY29sYXRlL2FydGljbGVzaG93Lzk2Nzg5MTcyLmNtc9IBjQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1tYWtlcy1vcGVuLW9mZmVyLXRvLWFjcXVpcmUtMjYtc3Rha2UtaW4tbG90dXMtY2hvY29sYXRlL2FtcF9hcnRpY2xlc2hvdy85Njc4OTE3Mi5jbXM?oc=5,2023-01-06,reliance makes open offer acquire 26 additional stake lotus chocolate indiatimes,0.0,2023-01-06,2332.09716796875,2351.757080078125,2324.39013671875,2341.557861328125,2333.3154296875,3174798
"RIL Q3 Results: Net profit misses estimates on windfall tax, PAT surges QoQ | Company Business News - Mint",https://news.google.com/rss/articles/CBMivAFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9yZWxpYW5jZS1pbmR1c3RyaWVzLXJpbC1xMy1yZXN1bHRzLWxpdmUtdXBkYXRlcy1yZWxpYW5jZS1qaW8tcmVsaWFuY2UtcmV0YWlsLXNoYXJlLXByaWNlLWV4cGVjdGF0aW9ucy1kaXZpZGVuZC1wcm9maXQtMTE2NzQyMDg1ODI4NjUuaHRtbNIBwAFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9yZWxpYW5jZS1pbmR1c3RyaWVzLXJpbC1xMy1yZXN1bHRzLWxpdmUtdXBkYXRlcy1yZWxpYW5jZS1qaW8tcmVsaWFuY2UtcmV0YWlsLXNoYXJlLXByaWNlLWV4cGVjdGF0aW9ucy1kaXZpZGVuZC1wcm9maXQvYW1wLTExNjc0MjA4NTgyODY1Lmh0bWw?oc=5,2023-01-20,ril q3 results net profit misses estimates windfall tax pat surges qoq company business news mint,0.0,2023-01-20,2284.42431640625,2284.42431640625,2249.5810546875,2254.565185546875,2246.629150390625,7465143
D-St selloff in numbers: Rs 8.5L cr investor wealth wiped out; 7 of 8 stocks in red - Business Today,https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvcnkvZC1zdC1zZWxsb2ZmLWluLW51bWJlcnMtcnMtODVsLWNyLWludmVzdG9yLXdlYWx0aC13aXBlZC1vdXQtaW4tZm91ci1kYXlzLTctb2YtOC1zdG9ja3MtaW4tcmVkLTM1NzU4OC0yMDIyLTEyLTIz0gEA?oc=5,2022-12-23,st selloff numbers rs 8 5l cr investor wealth wiped 7 8 stocks red business today,0.0,2022-12-23,2365.925048828125,2391.03076171875,2300.345947265625,2309.52978515625,2301.400146484375,5128557
Wagers on Reliance Naval have high risks: Analysts - IndiaTimes,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3dhZ2Vycy1vbi1yZWxpYW5jZS1uYXZhbC1oYXZlLWhpZ2gtcmlza3MtYW5hbHlzdHMvYXJ0aWNsZXNob3cvOTY3MjMzNjYuY21z0gF-aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvd2FnZXJzLW9uLXJlbGlhbmNlLW5hdmFsLWhhdmUtaGlnaC1yaXNrcy1hbmFseXN0cy9hbXBfYXJ0aWNsZXNob3cvOTY3MjMzNjYuY21z?oc=5,2023-01-04,wagers reliance naval high risks analysts indiatimes,0.16,2023-01-04,2360.110107421875,2363.848388671875,2320.421142578125,2324.620849609375,2316.438232421875,4632445
"Reliance Jio Q3 profit rises by 28% to Rs 4,638 cr, revenue up 19% YoY to Rs 22,998 crore - IndiaTimes",https://news.google.com/rss/articles/CBMinwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvcmVsaWFuY2UtamlvLXEzLXByb2ZpdC1yaXNlcy1ieS0yOC10by1ycy00NjM4LWNyLXJldmVudWUtdXAtMTkteW95LXRvLXJzLTIyOTk4LWNyb3JlL3ZpZGVvc2hvdy85NzE3NzUwMy5jbXPSAaMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL2Vhcm5pbmdzL3JlbGlhbmNlLWppby1xMy1wcm9maXQtcmlzZXMtYnktMjgtdG8tcnMtNDYzOC1jci1yZXZlbnVlLXVwLTE5LXlveS10by1ycy0yMjk5OC1jcm9yZS9hbXBfdmlkZW9zaG93Lzk3MTc3NTAzLmNtcw?oc=5,2023-01-20,reliance jio q3 profit rises 28 rs 4 638 cr revenue 19 yoy rs 22 998 crore indiatimes,0.0,2023-01-20,2284.42431640625,2284.42431640625,2249.5810546875,2254.565185546875,2246.629150390625,7465143
"Sensex jumps over 550 points: Rs 3L cr investor wealth added; Reliance, Infosys, TCS top gainers - Business Today",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L3NlbnNleC1qdW1wcy1vdmVyLTU1MC1wb2ludHMtcnMtM2wtY3ItaW52ZXN0b3Itd2VhbHRoLWFkZGVkLXJlbGlhbmNlLWluZm9zeXMtdGNzLXRvLWdhaW5lcnMtMzU5Mzg4LTIwMjMtMDEtMDnSAQA?oc=5,2023-01-09,sensex jumps 550 points rs 3l cr investor wealth added reliance infosys tcs top gainers business today,0.5,2023-01-09,2349.31103515625,2401.645263671875,2347.51123046875,2396.845458984375,2388.408447265625,5361376
"RIL, JSW Steel, PB Fintech, Jubilant Food and Sundaram Finance: What analysts said on these 5 stocks - Business Today",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L3JpbC1qc3ctc3RlZWwtcGItZmludGVjaC1qdWJpbGFudC1mb29kLWFuZC1zdW5kYXJhbS1maW5hbmNlLXdoYXQtYW5hbHlzdHMtc2FpZC1vbi10aGVzZS01LXN0b2Nrcy0zNTc1MTAtMjAyMi0xMi0yM9IBAA?oc=5,2022-12-23,ril jsw steel pb fintech jubilant food sundaram finance analysts said 5 stocks business today,0.0,2022-12-23,2365.925048828125,2391.03076171875,2300.345947265625,2309.52978515625,2301.400146484375,5128557
Swan Energy hits lifetime high after NCLT nod to acquire Reliance Naval - Business Standard,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9tYXJrZXRzL3N3YW4tZW5lcmd5LWF0LWxpZmV0aW1lLWhpZ2gtb24tbmNsdC1ub2QtZm9yLWFjcXVpc2l0aW9uLW9mLXJlbGlhbmNlLW5hdmFsLTEyMzAxMDMwMDU3NV8xLmh0bWzSAZQBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9hcnRpY2xlL21hcmtldHMvc3dhbi1lbmVyZ3ktYXQtbGlmZXRpbWUtaGlnaC1vbi1uY2x0LW5vZC1mb3ItYWNxdWlzaXRpb24tb2YtcmVsaWFuY2UtbmF2YWwtMTIzMDEwMzAwNTc1XzEuaHRtbA?oc=5,2023-01-03,swan energy hits lifetime high nclt nod acquire reliance naval business standard,0.08,2023-01-03,2367.540283203125,2374.878173828125,2351.61865234375,2360.15625,2351.848388671875,3829466
"Reliance Jio acquires 100% stake in Reliance Infratel for about Rs 3,720 crore - Moneycontrol",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JlbGlhbmNlLWluZHVzdHJpZXMtYWNxdWlyZXMtMTAwLWVxdWl0eS1zaGFyZS1jYXBpdGFsLW9mLXJlbGlhbmNlLWluZnJhdGVsLTk3NDk3NjEuaHRtbNIBkAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JlbGlhbmNlLWluZHVzdHJpZXMtYWNxdWlyZXMtMTAwLWVxdWl0eS1zaGFyZS1jYXBpdGFsLW9mLXJlbGlhbmNlLWluZnJhdGVsLTk3NDk3NjEuaHRtbC9hbXA?oc=5,2022-12-22,reliance jio acquires 100 stake reliance infratel rs 3 720 crore moneycontrol,0.0,2022-12-22,2397.953125,2404.091064453125,2369.109375,2379.30859375,2370.933349609375,3725561
"RIL announces Rs 20,000 crore fundraising via NCDs - IndiaTimes",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9lYXJuaW5ncy9yaWwtYW5ub3VuY2VzLXJzLTIwMDAwLWNyb3JlLWZ1bmRyYWlzaW5nLXZpYS1uY2RzL2FydGljbGVzaG93Lzk3MTc4ODM5LmNtc9IBggFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvcmlsLWFubm91bmNlcy1ycy0yMDAwMC1jcm9yZS1mdW5kcmFpc2luZy12aWEtbmNkcy9hbXBfYXJ0aWNsZXNob3cvOTcxNzg4MzkuY21z?oc=5,2023-01-20,ril announces rs 20 000 crore fundraising via ncds indiatimes,0.0,2023-01-20,2284.42431640625,2284.42431640625,2249.5810546875,2254.565185546875,2246.629150390625,7465143
"Reliance Q3 Results 2023: RILs net profit drops 15% YoY in December quarter to Rs 15,792 crore - Zee Business",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy56ZWViaXouY29tL2NvbXBhbmllcy9uZXdzLXJlbGlhbmNlLXEzLXJlc3VsdHMtMjAyMy1yaWxzLW5ldC1wcm9maXQtZHJvcHMtMTUteW95LWluLWRlY2VtYmVyLXF1YXJ0ZXItdG8tcnMtMTU3OTItY3JvcmUtMjE4MjI50gGMAWh0dHBzOi8vd3d3LnplZWJpei5jb20vY29tcGFuaWVzL25ld3MtcmVsaWFuY2UtcTMtcmVzdWx0cy0yMDIzLXJpbHMtbmV0LXByb2ZpdC1kcm9wcy0xNS15b3ktaW4tZGVjZW1iZXItcXVhcnRlci10by1ycy0xNTc5Mi1jcm9yZS0yMTgyMjkvYW1w?oc=5,2023-01-20,reliance q3 results 2023 rils net profit drops 15 yoy december quarter rs 15 792 crore zee business,0.0,2023-01-20,2284.42431640625,2284.42431640625,2249.5810546875,2254.565185546875,2246.629150390625,7465143
"Stock Market HIGHLIGHTS: Sensex tanks on HDFC Bank, Reliance weakness; Nifty ends 190 points lower - Zee Business",https://news.google.com/rss/articles/CBMiywFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL2xpdmUtdXBkYXRlcy1zdG9jay1tYXJrZXQtdG9kYXktbGl2ZS1zZW5zZXgtbmlmdHktaGRmYy1pcmItaW5mcmEtdmVkYW50YS1pbmR1c2luZC1iYW5rLWFuaWwtc2luZ2h2aS1zdHJhdGVneS1zaGFyZS1tYXJrZXQtYnJlbnQtY3J1ZGUtdGVzbGEtZG93LWpvbmVzLW5pa2tlaS1nb2xkLTIxNTY5M9IBzwFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL2xpdmUtdXBkYXRlcy1zdG9jay1tYXJrZXQtdG9kYXktbGl2ZS1zZW5zZXgtbmlmdHktaGRmYy1pcmItaW5mcmEtdmVkYW50YS1pbmR1c2luZC1iYW5rLWFuaWwtc2luZ2h2aS1zdHJhdGVneS1zaGFyZS1tYXJrZXQtYnJlbnQtY3J1ZGUtdGVzbGEtZG93LWpvbmVzLW5pa2tlaS1nb2xkLTIxNTY5My9hbXA?oc=5,2023-01-04,stock market highlights sensex tanks hdfc bank reliance weakness nifty ends 190 points lower zee business,0.0,2023-01-04,2360.110107421875,2363.848388671875,2320.421142578125,2324.620849609375,2316.438232421875,4632445
Jefferies to include REC in its India long-only portfolio - Business Today,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vbWFya2V0cy9zdG9ja3Mvc3RvcnkvamVmZmVyaWVzLXRvLWluY2x1ZGUtcmVjLWluLWl0cy1pbmRpYS1sb25nLW9ubHktcG9ydGZvbGlvLTM1NzQxNi0yMDIyLTEyLTIy0gEA?oc=5,2022-12-22,jefferies include rec india long portfolio business today,-0.05,2022-12-22,2397.953125,2404.091064453125,2369.109375,2379.30859375,2370.933349609375,3725561
"Reliance Jio and Reliance Retail may have their IPOs in the next 12-18 months, according to CLSA - CNBCTV18",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2Nrcy9yZWxpYW5jZS1pbmR1c3RyaWVzLWppby1yZXRhaWwtaXBvLTEyLXRvLTE4LW1vbnRocy1jbHNhLWJ1eS0xNS1wZXJjZW50LXVwc2lkZS0xNTYyNTYxMS5odG3SAYUBaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9zdG9ja3MvcmVsaWFuY2UtaW5kdXN0cmllcy1qaW8tcmV0YWlsLWlwby0xMi10by0xOC1tb250aHMtY2xzYS1idXktMTUtcGVyY2VudC11cHNpZGUtMTU2MjU2MTEuaHRtL2FtcA?oc=5,2023-01-10,reliance jio reliance retail may ipos next 12 18 months according clsa cnbctv18,0.0,2023-01-10,2405.337158203125,2405.337158203125,2349.957275390625,2361.40234375,2353.090087890625,4023571
Neeraj Dewan on 3 Adani stocks that can good returns in 2023 - IndiaTimes,https://news.google.com/rss/articles/CBMihQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9leHBlcnQtdmlldy9uZWVyYWotZGV3YW4tb24tMy1hZGFuaS1zdG9ja3MtdGhhdC1jYW4tZ29vZC1yZXR1cm5zLWluLTIwMjMvYXJ0aWNsZXNob3cvOTY1ODUxMTEuY21z0gGJAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL2V4cGVydC12aWV3L25lZXJhai1kZXdhbi1vbi0zLWFkYW5pLXN0b2Nrcy10aGF0LWNhbi1nb29kLXJldHVybnMtaW4tMjAyMy9hbXBfYXJ0aWNsZXNob3cvOTY1ODUxMTEuY21z?oc=5,2022-12-29,neeraj dewan 3 adani stocks good returns 2023 indiatimes,0.7,2022-12-29,2332.420166015625,2352.6337890625,2331.03564453125,2347.465087890625,2339.201904296875,3465324
"Stock Market HIGHLIGHTS: Sensex ends 632 points lower, Nifty50 sinks below 17,950 dragged by IT, fin - Zee Business",https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL2xpdmUtdXBkYXRlcy1zdG9jay1tYXJrZXQtdG9kYXktc2Vuc2V4LW5pZnR5LXRjcy10YXRhLW1vdG9ycy1mZWQtZG93LWpvbmVzLW5pa2tlaS1zaGFyZS1tYXJrZXQtYnJlbnQtY3J1ZGUtZG9sbGFyLWluZGV4LTIxNjM5MNIBpQFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL2xpdmUtdXBkYXRlcy1zdG9jay1tYXJrZXQtdG9kYXktc2Vuc2V4LW5pZnR5LXRjcy10YXRhLW1vdG9ycy1mZWQtZG93LWpvbmVzLW5pa2tlaS1zaGFyZS1tYXJrZXQtYnJlbnQtY3J1ZGUtZG9sbGFyLWluZGV4LTIxNjM5MC9hbXA?oc=5,2023-01-10,stock market highlights sensex ends 632 points lower nifty50 sinks 17 950 dragged fin zee business,-0.1,2023-01-10,2405.337158203125,2405.337158203125,2349.957275390625,2361.40234375,2353.090087890625,4023571
"Like stocks, firms offer curated fund baskets to meet varied needs - IndiaTimes",https://news.google.com/rss/articles/CBMiggFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWYvYW5hbHlzaXMvbGlrZS1zdG9ja3MtZmlybXMtb2ZmZXItY3VyYXRlZC1mdW5kLWJhc2tldHMtdG8tbWVldC12YXJpZWQtbmVlZHMvYXJ0aWNsZXNob3cvOTY5NTIzODguY21z0gGGAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tZi9hbmFseXNpcy9saWtlLXN0b2Nrcy1maXJtcy1vZmZlci1jdXJhdGVkLWZ1bmQtYmFza2V0cy10by1tZWV0LXZhcmllZC1uZWVkcy9hbXBfYXJ0aWNsZXNob3cvOTY5NTIzODguY21z?oc=5,2023-01-13,like stocks firms offer curated fund baskets meet varied needs indiatimes,0.0,2023-01-13,2269.102294921875,2282.48583984375,2247.135009765625,2277.593994140625,2269.576904296875,10309291
Swan Energy Rises as Reliance Naval Resolution Pushes to 52-Week High - EquityPandit,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmVxdWl0eXBhbmRpdC5jb20vc3dhbi1lbmVyZ3ktcmlzZXMtYXMtcmVsaWFuY2UtbmF2YWwtcmVzb2x1dGlvbi1wdXNoZXMtdG8tNTItd2Vlay1oaWdoL9IBAA?oc=5,2023-01-02,swan energy rises reliance naval resolution pushes 52 week high equitypandit,0.16,2023-01-02,2353.649169921875,2380.416259765625,2351.98779296875,2377.554931640625,2369.185791015625,2658087
"Forget RIL And Adani, These SME Stocks Gave Upto 1,700% Return In 2022, Outperforming Nifty 50 Index - Outlook Business",https://news.google.com/rss/articles/CBMilAFodHRwczovL2J1c2luZXNzLm91dGxvb2tpbmRpYS5jb20vbmV3cy9mb3JnZXQtcmlsLWFuZC1hZGFuaS10aGVzZS1zbWUtc3RvY2tzLWdhdmUtdXB0by0xLTcwMC1yZXR1cm4taW4tMjAyMi1vdXRwZXJmb3JtaW5nLW5pZnR5LTUwLWluZGV4LW5ld3MtMjUwNTc40gGeAWh0dHBzOi8vYnVzaW5lc3Mub3V0bG9va2luZGlhLmNvbS9hbXAvc3RvcnkvbmV3cy9mb3JnZXQtcmlsLWFuZC1hZGFuaS10aGVzZS1zbWUtc3RvY2tzLWdhdmUtdXB0by0xLTcwMC1yZXR1cm4taW4tMjAyMi1vdXRwZXJmb3JtaW5nLW5pZnR5LTUwLWluZGV4LW5ld3MtMjUwNTc4?oc=5,2023-01-03,forget ril adani sme stocks gave upto 1 700 return 2022 outperforming nifty 50 index outlook business,0.0,2023-01-03,2367.540283203125,2374.878173828125,2351.61865234375,2360.15625,2351.848388671875,3829466
